Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
COG,41,178,178,"Congo, Republic of",0,0,-,-,0,0.00,0.00,0.00
COD,41,180,180,"Congo, Democratic Republic of",0,34,-,-,34,0.07,0.06,0.00
CRI,41,188,188,Costa Rica,0,0,-,-,0,0.00,0.00,0.00
HRV,41,191,191,Croatia,0,0,-,-,0,0.00,0.00,0.00
CUB,41,192,192,Cuba,0,0,-,-,0,0.00,0.00,0.00
CYP,41,196,196,Cyprus,0,0,-,-,0,0.00,0.00,0.00
CZE,41,203,203,Czechia,0,0,-,-,0,0.00,0.00,0.00
BEN,41,204,204,Benin,0,0,-,-,0,0.00,0.00,0.00
DNK,41,208,208,Denmark,0,0,-,-,0,0.00,0.00,0.00
DOM,41,214,214,Dominican Republic,0,2,-,-,2,0.06,0.05,0.00
ECU,41,218,218,Ecuador,0,0,-,-,0,0.00,0.00,0.00
SLV,41,222,222,El Salvador,0,1,-,-,1,0.04,0.04,0.00
GNQ,41,226,226,Equatorial Guinea,0,0,-,-,0,0.00,0.00,0.00
ETH,41,231,231,Ethiopia,0,21,-,-,21,0.04,0.03,0.00
ERI,41,232,232,Eritrea,0,0,-,-,0,0.00,0.00,0.00
EST,41,233,233,Estonia,0,0,-,-,0,0.00,0.00,0.00
FJI,41,242,242,Fiji,0,0,-,-,0,0.00,0.00,0.00
FIN,41,246,246,Finland,0,0,-,-,0,0.00,0.00,0.00
FRA,41,250,250,France (metropolitan),0,0,-,-,0,0.00,0.00,0.00
GUF,41,254,254,French Guyana,0,0,-,-,0,0.00,0.00,0.00
PYF,41,258,258,French Polynesia,0,0,-,-,0,0.00,0.00,0.00
DJI,41,262,262,Djibouti,0,0,-,-,0,0.00,0.00,0.00
GAB,41,266,266,Gabon,0,0,-,-,0,0.00,0.00,0.00
GEO,41,268,268,Georgia,0,0,-,-,0,0.00,0.00,0.00
GMB,41,270,270,The Republic of the Gambia,0,0,-,-,0,0.00,0.00,0.00
PSE,41,275,275,Gaza Strip and West Bank,0,0,-,-,0,0.00,0.00,0.00
DEU,41,276,276,Germany,0,0,-,-,0,0.00,0.00,0.00
GHA,41,288,288,Ghana,0,0,-,-,0,0.00,0.00,0.00
GRC,41,300,300,Greece,0,0,-,-,0,0.00,0.00,0.00
GLP,41,312,312,"France, Guadeloupe",0,0,-,-,0,0.00,0.00,0.00
GUM,41,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,41,320,320,Guatemala,0,2,-,-,2,0.02,0.03,0.00
GIN,41,324,324,Guinea,0,4,-,-,4,0.06,0.05,0.00
GUY,41,328,328,Guyana,0,0,-,-,0,0.00,0.00,0.00
HTI,41,332,332,Haiti,0,25,-,-,25,0.51,0.51,0.01
HND,41,340,340,Honduras,0,0,-,-,0,0.00,0.00,0.00
HUN,41,348,348,Hungary,0,0,-,-,0,0.00,0.00,0.00
ISL,41,352,352,Iceland,0,0,-,-,0,0.00,0.00,0.00
IND,41,356,356,India,0,116,-,-,116,0.02,0.02,0.00
IDN,41,360,360,Indonesia,0,16,-,-,16,0.02,0.02,0.00
IRN,41,364,364,"Iran, Islamic Republic of",0,25,-,-,25,0.10,0.09,0.00
IRQ,41,368,368,Iraq,0,18,-,-,18,0.09,0.09,0.00
IRL,41,372,372,Ireland,0,0,-,-,0,0.00,0.00,0.00
ISR,41,376,376,Israel,0,0,-,-,0,0.00,0.00,0.00
ITA,41,380,380,Italy,0,0,-,-,0,0.00,0.00,0.00
CIV,41,384,384,"Côte d'Ivoire",0,2,-,-,2,0.01,0.01,0.00
JAM,41,388,388,Jamaica,0,0,-,-,0,0.00,0.00,0.00
JPN,41,392,392,Japan,0,2,-,-,2,0.01,0.01,0.00
KAZ,41,398,398,Kazakhstan,0,0,-,-,0,0.00,0.00,0.00
JOR,41,400,400,Jordan,0,0,-,-,0,0.00,0.00,0.00
KEN,41,404,404,Kenya,0,10,-,-,10,0.04,0.04,0.00
PRK,41,408,408,"Korea, Democratic People Republic of",0,1,-,-,1,0.01,0.01,0.00
KOR,41,410,410,"Korea, Republic of",0,1,-,-,1,0.01,0.01,0.00
KWT,41,414,414,Kuwait,0,0,-,-,0,0.00,0.00,0.00
KGZ,41,417,417,Kyrgyzstan,0,0,-,-,0,0.00,0.00,0.00
LAO,41,418,418,"Lao People's Democratic Republic",0,0,-,-,0,0.00,0.00,0.00
LBN,41,422,422,Lebanon,0,0,-,-,0,0.00,0.00,0.00
LSO,41,426,426,Lesotho,0,0,-,-,0,0.00,0.00,0.00
LVA,41,428,428,Latvia,0,0,-,-,0,0.00,0.00,0.00
LBR,41,430,430,Liberia,0,0,-,-,0,0.00,0.00,0.00
LBY,41,434,434,Libya,0,6,-,-,6,0.22,0.24,0.00
LTU,41,440,440,Lithuania,0,0,-,-,0,0.00,0.00,0.00
LUX,41,442,442,Luxembourg,0,0,-,-,0,0.00,0.00,0.00
MDG,41,450,450,Madagascar,0,0,-,-,0,0.00,0.00,0.00
MWI,41,454,454,Malawi,0,0,-,-,0,0.00,0.00,0.00
MYS,41,458,458,Malaysia,0,2,-,-,2,0.02,0.02,0.00
MDV,41,462,462,Maldives,0,0,-,-,0,0.00,0.00,0.00
MLI,41,466,466,Mali,0,3,-,-,3,0.03,0.02,0.00
MLT,41,470,470,Malta,0,0,-,-,0,0.00,0.00,0.00
MTQ,41,474,474,"France, Martinique",0,0,-,-,0,0.00,0.00,0.00
MRT,41,478,478,Mauritania,0,0,-,-,0,0.00,0.00,0.00
MUS,41,480,480,Mauritius,0,0,-,-,0,0.00,0.00,0.00
MEX,41,484,484,Mexico,0,10,-,-,10,0.02,0.02,0.00
MNG,41,496,496,Mongolia,0,1,-,-,1,0.08,0.08,0.00
MDA,41,498,498,Republic of Moldova,0,0,-,-,0,0.00,0.00,0.00
MNE,41,499,499,Montenegro,0,0,-,-,0,0.00,0.00,0.00
MAR,41,504,504,Morocco,0,4,-,-,4,0.03,0.03,0.00
MOZ,41,508,508,Mozambique,0,0,-,-,0,0.00,0.00,0.00
OMN,41,512,512,Oman,0,0,-,-,0,0.00,0.00,0.00
NAM,41,516,516,Namibia,0,0,-,-,0,0.00,0.00,0.00
NPL,41,524,524,Nepal,0,9,-,-,9,0.07,0.08,0.00
NLD,41,528,528,The Netherlands,0,0,-,-,0,0.00,0.00,0.00
NCL,41,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,41,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,41,554,554,New Zealand,0,0,-,-,0,0.00,0.00,0.00
NIC,41,558,558,Nicaragua,0,0,-,-,0,0.00,0.00,0.00
NER,41,562,562,Niger,0,12,-,-,12,0.09,0.08,0.00
NGA,41,566,566,Nigeria,0,12,-,-,12,0.01,0.01,0.00
NOR,41,578,578,Norway,0,0,-,-,0,0.00,0.00,0.00
PAK,41,586,586,Pakistan,0,88,-,-,88,0.09,0.09,0.00
PAN,41,591,591,Panama,0,0,-,-,0,0.00,0.00,0.00
PNG,41,598,598,Papua New Guinea,0,0,-,-,0,0.00,0.00,0.00
PRY,41,600,600,Paraguay,0,1,-,-,1,0.03,0.04,0.00
PER,41,604,604,Peru,0,2,-,-,2,0.02,0.02,0.00
PHL,41,608,608,Philippines,0,11,-,-,11,0.02,0.03,0.00
POL,41,616,616,Poland,0,0,-,-,0,0.00,0.00,0.00
PRT,41,620,620,Portugal,0,0,-,-,0,0.00,0.00,0.00
GNB,41,624,624,Guinea-Bissau,0,0,-,-,0,0.00,0.00,0.00
TLS,41,626,626,Timor-Leste,0,0,-,-,0,0.00,0.00,0.00
PRI,41,630,630,Puerto Rico,0,0,-,-,0,0.00,0.00,0.00
QAT,41,634,634,Qatar,0,0,-,-,0,0.00,0.00,0.00
REU,41,638,638,"France, La Réunion",0,0,-,-,0,0.00,0.00,0.00
ROU,41,642,642,Romania,0,0,-,-,0,0.00,0.00,0.00
RUS,41,643,643,Russian Federation,0,5,-,-,5,0.01,0.01,0.00
RWA,41,646,646,Rwanda,0,0,-,-,0,0.00,0.00,0.00
LCA,41,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,41,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,41,682,682,Saudi Arabia,0,2,-,-,2,0.02,0.02,0.00
SEN,41,686,686,Senegal,0,2,-,-,2,0.02,0.02,0.00
SRB,41,688,688,Serbia,0,0,-,-,0,0.00,0.00,0.00
SLE,41,694,694,Sierra Leone,0,0,-,-,0,0.00,0.00,0.00
SGP,41,702,702,Singapore,0,0,-,-,0,0.00,0.00,0.00
SVK,41,703,703,Slovakia,0,0,-,-,0,0.00,0.00,0.00
VNM,41,704,704,Viet Nam,0,2,-,-,2,0.01,0.01,0.00
SVN,41,705,705,Slovenia,0,0,-,-,0,0.00,0.00,0.00
SOM,41,706,706,Somalia,0,4,-,-,4,0.04,0.04,0.00
ZAF,41,710,710,South Africa,0,4,-,-,4,0.02,0.02,0.00
ZWE,41,716,716,Zimbabwe,0,3,-,-,3,0.04,0.04,0.00
ESP,41,724,724,Spain,0,0,-,-,0,0.00,0.00,0.00
SSD,41,728,728,South Sudan,0,0,-,-,0,0.00,0.00,0.00
SDN,41,729,729,Sudan,0,46,-,-,46,0.20,0.20,0.00
SUR,41,740,740,Suriname,0,0,-,-,0,0.00,0.00,0.00
SWZ,41,748,748,Eswatini,0,0,-,-,0,0.00,0.00,0.00
SWE,41,752,752,Sweden,0,0,-,-,0,0.00,0.00,0.00
CHE,41,756,756,Switzerland,0,0,-,-,0,0.00,0.00,0.00
SYR,41,760,760,Syrian Arab Republic,0,7,-,-,7,0.09,0.09,0.00
TJK,41,762,762,Tajikistan,0,8,-,-,8,0.20,0.18,0.00
THA,41,764,764,Thailand,0,4,-,-,4,0.02,0.03,0.00
TGO,41,768,768,Togo,0,3,-,-,3,0.07,0.07,0.00
TTO,41,780,780,Trinidad and Tobago,0,0,-,-,0,0.00,0.00,0.00
ARE,41,784,784,United Arab Emirates,0,0,-,-,0,0.00,0.00,0.00
TUN,41,788,788,Tunisia,0,0,-,-,0,0.00,0.00,0.00
TUR,41,792,792,Türkiye,0,15,-,-,15,0.05,0.06,0.00
TKM,41,795,795,Turkmenistan,0,0,-,-,0,0.00,0.00,0.00
UGA,41,800,800,Uganda,0,0,-,-,0,0.00,0.00,0.00
UKR,41,804,804,Ukraine,0,2,-,-,2,0.02,0.02,0.00
MKD,41,807,807,North Macedonia,0,0,-,-,0,0.00,0.00,0.00
EGY,41,818,818,Egypt,0,51,-,-,51,0.13,0.11,0.00
GBR,41,826,826,United Kingdom,0,0,-,-,0,0.00,0.00,0.00
TZA,41,834,834,"Tanzania, United Republic of",0,0,-,-,0,0.00,0.00,0.00
USA,41,840,840,United States of America,0,11,-,-,11,0.01,0.01,0.00
BFA,41,854,854,Burkina Faso,0,9,-,-,9,0.08,0.07,0.00
URY,41,858,858,Uruguay,0,0,-,-,0,0.00,0.00,0.00
UZB,41,860,860,Uzbekistan,0,2,-,-,2,0.02,0.02,0.00
VEN,41,862,862,Venezuela,0,5,-,-,5,0.04,0.05,0.00
WSM,41,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,41,887,887,Yemen,0,0,-,-,0,0.00,0.00,0.00
ZMB,41,894,894,Zambia,0,0,-,-,0,0.00,0.00,0.00
,,,,Total,,868,,,868,0.03,0.03,0.00
