Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
COD,41,180,180,"Congo, Democratic Republic of",0,148,-,-,148,0.27,0.22,0.01
CRI,41,188,188,Costa Rica,0,3,-,-,3,0.10,0.14,0.00
HRV,41,191,191,Croatia,0,0,-,-,0,0.00,0.00,0.00
CUB,41,192,192,Cuba,0,10,-,-,10,0.21,0.27,0.01
CYP,41,196,196,Cyprus,0,0,-,-,0,0.00,0.00,0.00
CZE,41,203,203,Czechia,0,0,-,-,0,0.00,0.00,0.00
BEN,41,204,204,Benin,0,9,-,-,9,0.13,0.10,0.00
DNK,41,208,208,Denmark,0,0,-,-,0,0.00,0.00,0.00
DOM,41,214,214,Dominican Republic,0,12,-,-,12,0.20,0.21,0.01
ECU,41,218,218,Ecuador,0,16,-,-,16,0.15,0.17,0.01
SLV,41,222,222,El Salvador,0,4,-,-,4,0.10,0.12,0.00
GNQ,41,226,226,Equatorial Guinea,0,5,-,-,5,0.48,0.51,0.02
ETH,41,231,231,Ethiopia,0,399,-,-,399,0.51,0.48,0.02
ERI,41,232,232,Eritrea,0,6,-,-,6,0.30,0.24,0.01
EST,41,233,233,Estonia,0,0,-,-,0,0.00,0.00,0.00
FJI,41,242,242,Fiji,0,0,-,-,0,0.00,0.00,0.00
FIN,41,246,246,Finland,0,0,-,-,0,0.00,0.00,0.00
FRA,41,250,250,France (metropolitan),0,13,-,-,13,0.05,0.06,0.00
GUF,41,254,254,French Guyana,0,0,-,-,0,0.00,0.00,0.00
PYF,41,258,258,French Polynesia,0,0,-,-,0,0.00,0.00,0.00
DJI,41,262,262,Djibouti,0,2,-,-,2,0.32,0.36,0.01
GAB,41,266,266,Gabon,0,1,-,-,1,0.08,0.07,0.00
GEO,41,268,268,Georgia,0,0,-,-,0,0.00,0.00,0.00
GMB,41,270,270,The Republic of the Gambia,0,4,-,-,4,0.26,0.22,0.01
PSE,41,275,275,Gaza Strip and West Bank,0,4,-,-,4,0.11,0.11,0.00
DEU,41,276,276,Germany,0,1,-,-,1,0.00,0.00,0.00
GHA,41,288,288,Ghana,0,28,-,-,28,0.15,0.14,0.01
GRC,41,300,300,Greece,0,0,-,-,0,0.00,0.00,0.00
GLP,41,312,312,"France, Guadeloupe",0,0,-,-,0,0.00,0.00,0.00
GUM,41,316,316,Guam,0,0,-,-,0,0.00,0.00,0.00
GTM,41,320,320,Guatemala,0,11,-,-,11,0.09,0.10,0.00
GIN,41,324,324,Guinea,0,17,-,-,17,0.19,0.17,0.01
GUY,41,328,328,Guyana,0,0,-,-,0,0.00,0.00,0.00
HTI,41,332,332,Haiti,0,37,-,-,37,0.53,0.53,0.02
HND,41,340,340,Honduras,0,5,-,-,5,0.07,0.08,0.00
HUN,41,348,348,Hungary,0,0,-,-,0,0.00,0.00,0.00
ISL,41,352,352,Iceland,0,0,-,-,0,0.00,0.00,0.00
IND,41,356,356,India,0,999,-,-,999,0.12,0.14,0.00
IDN,41,360,360,Indonesia,0,228,-,-,228,0.15,0.16,0.01
IRN,41,364,364,"Iran, Islamic Republic of",0,83,-,-,83,0.21,0.22,0.01
IRQ,41,368,368,Iraq,0,45,-,-,45,0.17,0.16,0.01
IRL,41,372,372,Ireland,0,0,-,-,0,0.00,0.00,0.00
ISR,41,376,376,Israel,0,5,-,-,5,0.12,0.11,0.00
ITA,41,380,380,Italy,0,1,-,-,1,0.00,0.01,0.00
CIV,41,384,384,"Côte d'Ivoire",0,36,-,-,36,0.20,0.19,0.01
JAM,41,388,388,Jamaica,0,2,-,-,2,0.11,0.14,0.00
JPN,41,392,392,Japan,0,33,-,-,33,0.08,0.10,0.00
KAZ,41,398,398,Kazakhstan,0,9,-,-,9,0.10,0.10,0.00
JOR,41,400,400,Jordan,0,11,-,-,11,0.17,0.18,0.01
KEN,41,404,404,Kenya,0,83,-,-,83,0.24,0.22,0.01
PRK,41,408,408,"Korea, Democratic People Republic of",0,32,-,-,32,0.23,0.30,0.01
KOR,41,410,410,"Korea, Republic of",0,16,-,-,16,0.07,0.11,0.00
KWT,41,414,414,Kuwait,0,0,-,-,0,0.00,0.00,0.00
KGZ,41,417,417,Kyrgyzstan,0,4,-,-,4,0.11,0.11,0.00
LAO,41,418,418,"Lao People's Democratic Republic",0,5,-,-,5,0.11,0.11,0.00
LBN,41,422,422,Lebanon,0,2,-,-,2,0.05,0.06,0.00
LSO,41,426,426,Lesotho,0,1,-,-,1,0.08,0.08,0.00
LVA,41,428,428,Latvia,0,0,-,-,0,0.00,0.00,0.00
LBR,41,430,430,Liberia,0,4,-,-,4,0.14,0.11,0.00
LBY,41,434,434,Libya,0,13,-,-,13,0.34,0.36,0.01
LTU,41,440,440,Lithuania,0,1,-,-,1,0.09,0.12,0.00
LUX,41,442,442,Luxembourg,0,0,-,-,0,0.00,0.00,0.00
MDG,41,450,450,Madagascar,0,37,-,-,37,0.21,0.19,0.01
MWI,41,454,454,Malawi,0,30,-,-,30,0.25,0.21,0.01
MYS,41,458,458,Malaysia,0,42,-,-,42,0.21,0.26,0.01
MDV,41,462,462,Maldives,0,0,-,-,0,0.00,0.00,0.00
MLI,41,466,466,Mali,0,57,-,-,57,0.49,0.36,0.02
MLT,41,470,470,Malta,0,0,-,-,0,0.00,0.00,0.00
MTQ,41,474,474,"France, Martinique",0,0,-,-,0,0.00,0.00,0.00
MRT,41,478,478,Mauritania,0,7,-,-,7,0.25,0.22,0.01
MUS,41,480,480,Mauritius,0,0,-,-,0,0.00,0.00,0.00
MEX,41,484,484,Mexico,0,93,-,-,93,0.12,0.14,0.00
MNG,41,496,496,Mongolia,0,5,-,-,5,0.30,0.28,0.01
MDA,41,498,498,Republic of Moldova,0,0,-,-,0,0.00,0.00,0.00
MNE,41,499,499,Montenegro,0,0,-,-,0,0.00,0.00,0.00
MAR,41,504,504,Morocco,0,60,-,-,60,0.30,0.32,0.01
MOZ,41,508,508,Mozambique,0,47,-,-,47,0.25,0.20,0.01
OMN,41,512,512,Oman,0,7,-,-,7,0.20,0.29,0.01
NAM,41,516,516,Namibia,0,0,-,-,0,0.00,0.00,0.00
NPL,41,524,524,Nepal,0,48,-,-,48,0.23,0.27,0.01
NLD,41,528,528,The Netherlands,0,0,-,-,0,0.00,0.00,0.00
NCL,41,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,41,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,41,554,554,New Zealand,0,8,-,-,8,0.34,0.42,0.01
NIC,41,558,558,Nicaragua,0,5,-,-,5,0.12,0.13,0.00
NER,41,562,562,Niger,0,80,-,-,80,0.55,0.40,0.02
NGA,41,566,566,Nigeria,0,116,-,-,116,0.10,0.08,0.00
NOR,41,578,578,Norway,0,0,-,-,0,0.00,0.00,0.00
PAK,41,586,586,Pakistan,0,395,-,-,395,0.28,0.28,0.01
PAN,41,591,591,Panama,0,2,-,-,2,0.08,0.09,0.00
PNG,41,598,598,Papua New Guinea,0,0,-,-,0,0.00,0.00,0.00
PRY,41,600,600,Paraguay,0,5,-,-,5,0.11,0.12,0.00
PER,41,604,604,Peru,0,18,-,-,18,0.10,0.11,0.00
PHL,41,608,608,Philippines,0,91,-,-,91,0.13,0.14,0.00
POL,41,616,616,Poland,0,0,-,-,0,0.00,0.00,0.00
PRT,41,620,620,Portugal,0,2,-,-,2,0.05,0.07,0.00
GNB,41,624,624,Guinea-Bissau,0,1,-,-,1,0.09,0.07,0.00
TLS,41,626,626,Timor-Leste,0,0,-,-,0,0.00,0.00,0.00
PRI,41,630,630,Puerto Rico,0,1,-,-,1,0.09,0.11,0.00
QAT,41,634,634,Qatar,0,0,-,-,0,0.00,0.00,0.00
REU,41,638,638,"France, La Réunion",0,0,-,-,0,0.00,0.00,0.00
ROU,41,642,642,Romania,0,0,-,-,0,0.00,0.00,0.00
RUS,41,643,643,Russian Federation,0,67,-,-,67,0.13,0.14,0.00
RWA,41,646,646,Rwanda,0,12,-,-,12,0.15,0.13,0.01
LCA,41,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,41,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,41,682,682,Saudi Arabia,0,31,-,-,31,0.17,0.19,0.01
SEN,41,686,686,Senegal,0,29,-,-,29,0.28,0.24,0.01
SRB,41,688,688,Serbia,0,1,-,-,1,0.03,0.03,0.00
SLE,41,694,694,Sierra Leone,0,2,-,-,2,0.04,0.04,0.00
SGP,41,702,702,Singapore,0,4,-,-,4,0.13,0.22,0.00
SVK,41,703,703,Slovakia,0,0,-,-,0,0.00,0.00,0.00
VNM,41,704,704,Viet Nam,0,70,-,-,70,0.13,0.16,0.00
SVN,41,705,705,Slovenia,0,0,-,-,0,0.00,0.00,0.00
SOM,41,706,706,Somalia,0,38,-,-,38,0.38,0.30,0.01
ZAF,41,710,710,South Africa,0,52,-,-,52,0.15,0.16,0.01
ZWE,41,716,716,Zimbabwe,0,20,-,-,20,0.22,0.19,0.01
ESP,41,724,724,Spain,0,0,-,-,0,0.00,0.00,0.00
SSD,41,728,728,South Sudan,0,12,-,-,12,0.17,0.15,0.01
SDN,41,729,729,Sudan,0,157,-,-,157,0.54,0.50,0.02
SUR,41,740,740,Suriname,0,0,-,-,0,0.00,0.00,0.00
SWZ,41,748,748,Eswatini,0,1,-,-,1,0.14,0.13,0.00
SWE,41,752,752,Sweden,0,1,-,-,1,0.02,0.03,0.00
CHE,41,756,756,Switzerland,0,2,-,-,2,0.05,0.07,0.00
SYR,41,760,760,Syrian Arab Republic,0,24,-,-,24,0.22,0.22,0.01
TJK,41,762,762,Tajikistan,0,20,-,-,20,0.35,0.32,0.01
THA,41,764,764,Thailand,0,42,-,-,42,0.13,0.17,0.00
TGO,41,768,768,Togo,0,17,-,-,17,0.34,0.29,0.01
TTO,41,780,780,Trinidad and Tobago,0,2,-,-,2,0.32,0.37,0.01
ARE,41,784,784,United Arab Emirates,0,2,-,-,2,0.02,0.05,0.00
TUN,41,788,788,Tunisia,0,15,-,-,15,0.25,0.28,0.01
TUR,41,792,792,Türkiye,0,113,-,-,113,0.25,0.28,0.01
TKM,41,795,795,Turkmenistan,0,5,-,-,5,0.15,0.15,0.01
UGA,41,800,800,Uganda,0,56,-,-,56,0.19,0.16,0.01
UKR,41,804,804,Ukraine,0,15,-,-,15,0.10,0.11,0.00
MKD,41,807,807,North Macedonia,0,0,-,-,0,0.00,0.00,0.00
EGY,41,818,818,Egypt,0,232,-,-,232,0.40,0.38,0.01
GBR,41,826,826,United Kingdom,0,51,-,-,51,0.17,0.21,0.01
TZA,41,834,834,"Tanzania, United Republic of",0,76,-,-,76,0.21,0.17,0.01
USA,41,840,840,United States of America,0,140,-,-,140,0.09,0.11,0.00
BFA,41,854,854,Burkina Faso,0,63,-,-,63,0.49,0.40,0.02
URY,41,858,858,Uruguay,0,3,-,-,3,0.17,0.21,0.01
UZB,41,860,860,Uzbekistan,0,21,-,-,21,0.11,0.12,0.00
VEN,41,862,862,Venezuela,0,29,-,-,29,0.19,0.20,0.01
WSM,41,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,41,887,887,Yemen,0,36,-,-,36,0.17,0.17,0.01
ZMB,41,894,894,Zambia,0,15,-,-,15,0.13,0.11,0.00
,,,,Total,,6687,,,6687,0.17,0.18,0.01
